,basin_id,P,T,evap,Q
1713,ES001231,0,0,1,0
1714,ES001233,0,0,0,0
1715,ES001257,0,0,0,0
1716,ES001262,0,0,0,44
1717,ES001264,0,0,0,0
1718,ES001273,0,0,0,1095
1719,ES001275,0,0,0,4
1720,ES001281,0,0,0,23
1721,ES001283,0,0,0,89
1722,ES001287,0,0,0,10
1723,ES001307,0,0,0,366
1724,ES001315,0,0,0,0
1725,ES001320,0,0,0,53
1726,ES001321,0,0,0,15
1727,ES001322,0,0,0,19
1728,ES001323,0,0,0,4
1729,ES001324,0,0,0,41
1730,ES001328,0,0,0,46
1731,ES001331,0,0,0,8
1732,ES001332,0,0,0,0
1733,ES001336,0,0,0,65
1734,ES001341,0,0,0,27
1735,ES001345,0,0,0,0
1736,ES001362,0,0,0,731
1737,ES001363,0,0,0,5
1738,ES001364,0,0,0,3
1739,ES001365,0,0,0,26
1740,ES001367,0,0,0,463
1741,ES001368,0,0,0,38
1742,ES001369,0,0,0,0
1743,ES001377,0,0,0,0
1744,ES001378,0,0,0,3
1745,ES001379,0,0,0,1
1746,ES001380,0,0,0,0
1747,ES001385,0,0,0,2
1748,ES001391,0,0,0,0
1749,ES001393,0,0,0,42
1750,ES001396,0,0,0,27
1751,ES001397,0,0,0,483
1752,ES001400,0,0,0,0
1753,ES001401,0,0,0,0
1754,ES001406,0,0,0,57
1755,ES001410,0,0,0,27
1756,ES001412,0,0,1,0
1757,ES001416,0,0,0,0
1758,ES001419,0,0,0,27
1759,ES001420,0,0,0,14
1760,ES001421,0,0,0,19
1761,FR000073,0,0,10,0
1762,FR000115,0,0,0,0
1763,FR000121,0,0,0,0
1764,FR000123,0,0,0,0
1765,FR000124,0,0,7,597
1766,FR000125,0,0,1,183
1767,FR000128,0,0,0,52
1768,FR000132,0,0,8,128
1769,FR000137,0,0,0,319
1770,FR000142,0,0,0,0
1771,FR000171,0,0,0,55
1772,FR000184,0,0,2,11
1773,FR000200,0,0,0,256
1774,FR000201,0,0,0,67
1775,FR000202,0,0,0,31
1776,FR000203,0,0,0,0
1777,FR000204,0,0,0,0
1778,FR000206,0,0,0,0
1779,FR000215,0,0,0,0
1780,FR000221,0,0,0,0
1781,FR000275,0,0,0,61
1782,FR000287,0,0,0,0
1783,FR000328,0,0,0,0
1784,FR000335,0,0,0,0
1785,FR000339,0,0,0,0
1786,FR000386,0,0,0,0
1787,FR000390,0,0,0,0
1788,FR000404,0,0,0,0
1789,FR000406,0,0,0,0
1790,FR000420,0,0,0,0
1791,FR000442,0,0,0,11
1792,FR000459,0,0,0,0
1793,FR000472,0,0,0,98
1794,FR000473,0,0,0,0
1795,FR000476,0,0,0,0
1796,FR000483,0,0,0,140
1797,FR000494,0,0,0,0
1798,FR000498,0,0,0,0
1799,FR000499,0,0,0,56
1800,FR000516,0,0,1,71
1801,FR000517,0,0,0,0
1802,FR000521,0,0,0,47
1803,FR000541,0,0,0,0
1804,FR000543,0,0,0,10
1805,FR000565,0,0,0,75
1806,FR000574,0,0,0,38
1807,FR000577,0,0,0,49
1808,FR000596,0,0,0,171
1809,FR000606,0,0,0,358
1810,FR000611,0,0,0,327
1811,FR000615,0,0,0,596
1812,FR000644,0,0,0,0
1813,FR000648,0,0,0,0
1814,FR000650,0,0,0,39
1815,FR000653,0,0,0,0
1816,FR000658,0,0,0,0
1817,FR000660,0,0,0,44
1818,FR000664,0,0,0,0
1819,FR000668,0,0,0,3
1820,FR000671,0,0,0,294
1821,FR000672,0,0,0,0
1822,FR000674,0,0,0,0
1823,FR000677,0,0,0,0
1824,FR000678,0,0,0,0
1825,FR000679,0,0,0,0
1826,FR000682,0,0,0,0
1827,FR000685,0,0,0,0
1828,FR000686,0,0,0,0
1829,FR000687,0,0,0,0
1830,FR000688,0,0,0,0
1831,FR000689,0,0,0,0
1832,FR000691,0,0,2,83
1833,FR000694,0,0,0,0
1834,FR000702,0,0,0,0
1835,FR000707,0,0,2,1
1836,FR000708,0,0,2,0
1837,FR000713,0,0,2,0
1838,FR000714,0,0,0,65
1839,FR000725,0,0,0,0
1840,FR000726,0,0,0,0
1841,FR000730,0,0,0,0
1842,FR000731,0,0,0,363
1843,FR000732,0,0,0,0
1844,FR000733,0,0,0,1
1845,FR000735,0,0,0,1
1846,FR000737,0,0,0,0
1847,FR000743,0,0,0,0
1848,FR000746,0,0,0,0
1849,FR000774,0,0,0,0
1850,FR000778,0,0,0,0
1851,FR000804,0,0,0,38
1852,FR000818,0,0,0,0
1853,FR000828,0,0,0,0
1854,FR000831,0,0,0,0
1855,FR000835,0,0,0,43
1856,FR000836,0,0,0,0
1857,FR000839,0,0,0,0
1858,FR000840,0,0,0,0
1859,FR000848,0,0,0,0
1860,FR000857,0,0,0,0
1861,FR000861,0,0,0,13
1862,FR000894,0,0,2,295
1863,FR000903,0,0,0,177
1864,FR000906,0,0,0,0
1865,FR000918,0,0,0,269
1866,FR000919,0,0,1,129
1867,FR000926,0,0,110,90
1868,FR000927,0,0,13,137
1869,FR000929,0,0,0,0
1870,FR000938,0,0,0,174
1871,FR000946,0,0,1,192
1872,FR000949,0,0,0,58
1873,FR000952,0,0,0,0
1874,FR000955,0,0,0,1
1875,FR000957,0,0,0,8
1876,FR000969,0,0,0,79
1877,FR000978,0,0,0,0
1878,FR000979,0,0,12,85
1879,FR000998,0,0,0,237
1880,FR001000,0,0,0,125
1881,FR001010,0,0,0,130
1882,FR001015,0,0,0,0
1883,FR001016,0,0,0,20
1884,FR001020,0,0,0,21
1885,FR001024,0,0,0,67
1886,FR001042,0,0,0,129
1887,FR001055,0,0,0,0
1888,FR001072,0,0,0,0
1889,FR001129,0,0,0,0
1890,FR001143,0,0,0,179
1891,FR001145,0,0,0,2528
1892,FR001166,0,0,0,19
1893,FR001178,0,0,0,0
1894,FR001188,0,0,0,1
1895,FR001197,0,0,0,0
1896,FR001198,0,0,0,0
1897,FR001212,0,0,0,55
1898,FR001214,0,0,0,376
1899,FR001228,0,0,0,1
1900,FR001231,0,0,0,1
1901,FR001242,0,0,0,0
1902,FR001245,0,0,0,129
1903,FR001253,0,0,0,0
1904,FR001299,0,0,0,307
1905,FR001300,0,0,0,0
1906,FR001307,0,0,0,0
1907,FR001320,0,0,0,0
1908,FR001325,0,0,0,0
1909,FR001326,0,0,0,0
1910,FR001327,0,0,0,0
1911,FR001334,0,0,0,0
1912,FR001335,0,0,0,0
1913,FR001350,0,0,0,27
1914,FR001355,0,0,0,0
1915,FR001363,0,0,0,0
1916,FR001380,0,0,0,0
1917,FR001385,0,0,0,0
1918,FR001387,0,0,0,327
1919,FR001388,0,0,0,0
1920,FR001405,0,0,0,0
1921,FR001413,0,0,0,129
1922,FR001425,0,0,0,1
1923,FR001426,0,0,0,23
1924,FR001435,0,0,0,325
1925,FR001442,0,0,0,39
1926,FR001453,0,0,0,111
1927,FR001454,0,0,0,192
1928,FR001526,0,0,0,0
1929,FR001544,0,0,0,0
1930,FR001547,0,0,0,0
1931,FR001577,0,0,0,181
1932,FR001622,0,0,0,34
1933,FR001627,0,0,0,1
1934,FR001659,0,0,0,129
1935,FR001681,0,0,0,1
1936,FR001685,0,0,0,0
1937,FR001711,0,0,0,307
1938,FR001728,0,0,0,2
1939,FR001732,0,0,0,43
1940,FR001733,0,0,0,0
1941,FR001737,0,0,0,1
1942,FR001740,0,0,0,50
1943,FR001745,0,0,0,29
1944,FR001748,0,0,0,0
1945,FR001753,0,0,0,332
1946,FR001767,0,0,0,0
1947,FR001773,0,0,0,1
1948,FR001777,0,0,0,40
1949,FR001789,0,0,12,0
1950,FR001790,0,0,0,0
1951,FR001791,0,0,0,0
1952,FR001793,0,0,0,58
1953,FR001809,0,0,0,0
1954,FR001810,0,0,0,0
1955,FR001831,0,0,0,0
1956,FR001833,0,0,0,0
1957,FR001835,0,0,0,0
1958,FR001839,0,0,0,1
1959,FR001861,0,0,0,0
1960,FR001863,0,0,0,0
1961,FR001866,0,0,0,58
1962,FR001870,0,0,0,0
1963,FR001880,0,0,0,0
1964,FR001893,0,0,0,0
1965,FR001923,0,0,0,421
1966,FR001928,0,0,0,0
1967,FR001930,0,0,0,0
1968,FR001932,0,0,0,663
1969,FR001934,0,0,1,0
1970,FR001935,0,0,1,0
1971,FR001937,0,0,0,1721
1972,FR001938,0,0,0,367
1973,FR001943,0,0,0,338
1974,FR001954,0,0,0,63
1975,FR001958,0,0,0,83
1976,FR001959,0,0,0,0
1977,FR001960,0,0,0,0
1978,FR001967,0,0,0,61
1979,FR001988,0,0,0,0
1980,FR001997,0,0,0,708
1981,FR002065,0,0,0,115
1982,FR002080,0,0,0,56
1983,FR002151,0,0,0,0
1984,FR002168,0,0,0,0
1985,FR002170,0,0,0,184
1986,FR002173,0,0,0,129
1987,FR002176,0,0,0,0
1988,FR002180,0,0,0,0
1989,FR002182,0,0,0,0
1990,FR002183,0,0,1,1
1991,FR002187,0,0,0,0
1992,FR002188,0,0,0,0
1993,FR002194,0,0,0,1
1994,FR002210,0,0,0,0
1995,FR002216,0,0,0,0
1996,FR002233,0,0,0,0
1997,FR002237,0,0,0,181
1998,FR002246,0,0,0,63
1999,FR002301,0,0,0,116
2000,FR002320,0,0,1,184
2001,FR002321,0,0,0,0
2002,FR002322,0,0,0,34
2003,FR002350,0,0,0,392
2004,FR002354,0,0,0,353
2005,FR002365,0,0,0,0
2006,FR002387,0,0,0,1215
2007,FR002411,0,0,0,18
2008,FR002418,0,0,0,0
2009,FR002419,0,0,0,0
2010,FR002425,0,0,3,406
2011,FR002437,0,0,0,0
2012,FR002488,0,0,0,228
2013,FR002495,0,0,0,109
2014,FR002513,0,0,0,345
2015,FR002572,0,0,0,361
2016,FR002579,0,0,0,400
2017,FR002666,0,0,4,64
2018,FR002667,0,0,0,95
2019,FR002668,0,0,65,0
2020,FR002688,0,0,62,0
2021,FR002707,0,0,175,463
2022,FR002708,0,0,30,0
2023,FR002737,0,0,0,54
2024,FR002740,0,0,3,1325
2025,FR002785,0,0,0,60
2026,FR002817,0,0,0,12
2027,FR002846,0,0,0,93
2028,FR002852,0,0,0,187
2029,FR002866,0,0,0,219
2030,FR002914,0,0,0,0
2031,FR002975,0,0,0,81
2032,FR002986,0,0,0,56
2033,FR002989,0,0,0,114
2034,FR002995,0,0,1,418
2035,FR003003,0,0,0,722
2036,FR003047,0,0,0,489
2037,FR003099,0,0,48,310
2038,FR003127,0,0,5,698
2039,FR003149,0,0,138,525
2040,FR003160,0,0,0,0
2041,FR003162,0,0,0,24
2042,FR003169,0,0,0,42
2043,FR003180,0,0,6,126
2044,FR003201,0,0,10,10
2045,FR003206,0,0,2,0
2046,FR003207,0,0,0,0
2047,FR003214,0,0,2,0
2048,FR003218,0,0,0,1
2049,FR003223,0,0,0,2
2050,FR003233,0,0,0,0
2051,FR003234,0,0,0,239
2052,FR003236,0,0,0,10
2053,FR003237,0,0,0,0
2054,FR003246,0,0,0,8
2055,FR003251,0,0,0,407
2056,FR003261,0,0,0,0
2057,FR003266,0,0,0,411
2058,FR003275,0,0,0,7
2059,FR003283,0,0,0,31
2060,FR003295,0,0,0,40
2061,FR003300,0,0,0,47
2062,FR003302,0,0,0,16
2063,FR003303,0,0,0,188
2064,FR003307,0,0,0,22
2065,FR003310,0,0,0,0
2066,FR003324,0,0,0,0
2067,FR003325,0,0,0,79
2068,FR003328,0,0,0,120
2069,FR003329,0,0,0,0
2070,FR003333,0,0,0,256
2071,FR003336,0,0,0,0
2072,FR003342,0,0,0,7
2073,FR003352,0,0,0,107
2074,FR003362,0,0,0,393
2075,FR003386,0,0,0,28
2076,FR003398,0,0,0,125
2077,FR003399,0,0,0,0
2078,FR003400,0,0,0,0
2079,FR003401,0,0,0,42
2080,FR003410,0,0,0,58
2081,FR003419,0,0,0,152
2082,FR003434,0,0,0,94
2083,FR003435,0,0,0,28
2084,FR003449,0,0,0,339
2085,FR003450,0,0,0,0
2086,FR003461,0,0,0,0
2087,FR003470,0,0,0,2
2088,FR003474,0,0,0,0
2089,FR003477,0,0,0,0
2090,FR003479,0,0,0,0
2091,FR003481,0,0,0,0
2092,FR003486,0,0,0,115
2093,FR003491,0,0,0,0
2094,FR003503,0,0,0,15
2095,FR003504,0,0,0,203
2096,FR003517,0,0,0,15
2097,FR003529,0,0,0,47
2098,FR003534,0,0,0,11
2099,FR003542,0,0,0,0
2100,FR003545,0,0,0,31
2101,FR003546,0,0,0,0
2102,FR003549,0,0,0,0
2103,FR003552,0,0,0,1
2104,FR003562,0,0,0,78
2105,FR003569,0,0,0,345
2106,FR003579,0,0,0,0
2107,FR003592,0,0,0,0
2108,FR003600,0,0,0,0
2109,FR003603,0,0,0,232
2110,FR003607,0,0,0,280
2111,FR003608,0,0,0,0
2112,FR003610,0,0,0,176
2113,FR003612,0,0,0,893
2114,FR003617,0,0,1,1
2115,FR003623,0,0,0,0
2116,FR003632,0,0,0,24
2117,FR003638,0,0,0,0
2118,FR003644,0,0,0,79
2119,FR003646,0,0,0,0
2120,FR003649,0,0,0,192
2121,FR003658,0,0,0,685
2122,FR003668,0,0,0,0
2123,FR003683,0,0,0,30
2124,FR003684,0,0,0,0
2125,FR003687,0,0,0,338
2126,FR003692,0,0,0,0
2127,FR003716,0,0,0,17
2128,FR003722,0,0,0,0
2129,FR003725,0,0,0,4
2130,FR003726,0,0,0,248
2131,FR003731,0,0,1,167
2132,FR003741,0,0,0,325
2133,FR003751,0,0,0,0
2134,FR003754,0,0,0,0
2135,FR003756,0,0,2,11
2136,FR003761,0,0,0,0
2137,FR003762,0,0,0,0
2138,FR003767,0,0,0,0
2139,FR003774,0,0,0,36
2140,FR003775,0,0,0,26
2141,FR003794,0,0,0,0
2142,FR003797,0,0,1,78
2143,FR003814,0,0,1,288
2144,FR003816,0,0,0,0
2145,FR003817,0,0,0,959
2146,FR003818,0,0,0,0
2147,FR003821,0,0,0,36
2148,FR003828,0,0,0,82
2149,FR003830,0,0,0,178
2150,FR003843,0,0,0,23
2151,FR003855,0,0,0,518
2152,FR003861,0,0,0,1
2153,FR003863,0,0,0,0
2154,FR003867,0,0,0,376
2155,FR003929,0,0,0,228
2156,FR003930,0,0,0,1
2157,FR003949,0,0,0,1595
2158,FR003955,0,0,0,33
2159,FR003959,0,0,0,0
2160,FR003961,0,0,0,1
2161,FR003965,0,0,0,0
2162,FR003967,0,0,0,0
2163,FR003969,0,0,0,356
2164,FR003974,0,0,0,43
2165,FR004017,0,0,0,0
2166,FR004018,0,0,0,0
2167,FR004043,0,0,0,0
2168,FR004047,0,0,0,6
2169,FR004048,0,0,0,27
2170,FR004050,0,0,0,0
2171,FR004062,0,0,0,43
2172,FR004072,0,0,0,27
2173,FR004074,0,0,0,550
2174,FR004091,0,0,0,1
2175,FR004114,0,0,0,12
2176,FR004132,0,0,1,61
2177,FR004136,0,0,0,1
2178,FR004137,0,0,0,7
2179,FR004140,0,0,0,400
2180,FR004154,0,0,0,0
2181,FR004167,0,0,0,685
2182,FR004168,0,0,0,1
2183,FR004173,0,0,0,1
2184,FR004178,0,0,0,0
2185,FR004179,0,0,0,0
2186,FR004225,0,0,0,0
2187,FR004233,0,0,0,349
2188,FR004274,0,0,0,95
2189,FR004283,0,0,0,0
2190,FR004285,0,0,0,0
2191,FR004286,0,0,0,0
2192,FR004294,0,0,0,35
2193,FR004306,0,0,0,0
2194,FR004333,0,0,0,27
2195,FR004335,0,0,0,130
2196,FR004340,0,0,0,237
2197,FR004346,0,0,0,3
2198,FR004350,0,0,0,392
2199,FR004364,0,0,0,0
2200,FR004371,0,0,0,1
2201,FR004379,0,0,0,0
2202,FR004380,0,0,0,0
2203,FR004386,0,0,0,44
2204,FR004393,0,0,0,237
2205,FR004396,0,0,0,272
2206,FR004398,0,0,0,139
2207,FR004427,0,0,0,111
2208,FR004477,0,0,0,158
2209,FR004479,0,0,0,132
2210,FR004493,0,0,0,0
2211,FR004494,0,0,0,351
2212,FR004496,0,0,0,1
2213,FR004500,0,0,0,149
2214,FR004504,0,0,1,0
2215,FR004512,0,0,0,0
2216,FR004518,0,0,0,0
2217,FR004519,0,0,0,0
2218,FR004522,0,0,0,0
2219,FR004543,0,0,0,3
2220,FR004553,0,0,1,63
2221,FR004559,0,0,0,456
2222,FR004561,0,0,0,32
2223,FR004567,0,0,0,116
2224,FR004581,0,0,0,283
2225,FR004585,0,0,0,189
2226,FR004595,0,0,0,272
2227,FR004598,0,0,0,0
2228,FR004603,0,0,0,115
2229,FR004606,0,0,0,21
2230,FR004612,0,0,0,123
2231,FR004617,0,0,0,287
2232,FR004619,0,0,0,87
2233,FR004620,0,0,0,498
2234,FR004621,0,0,0,0
2235,FR004641,0,0,0,67
2236,FR004642,0,0,0,2
2237,FR004643,0,0,0,23
2238,FR004659,0,0,0,95
2239,FR004680,0,0,0,56
2240,FR004681,0,0,0,19
2241,FR004688,0,0,0,15
2242,FR004692,0,0,0,346
2243,FR004699,0,0,0,0
2244,FR004707,0,0,2,175
2245,FR004708,0,0,1,85
2246,FR004709,0,0,0,715
2247,FR004713,0,0,0,487
2248,FR004716,0,0,0,181
2249,FR004723,0,0,0,1794
2250,FR004780,0,0,0,499
2251,FR004795,0,0,1,88
2252,FR004806,0,0,0,0
2253,FR004853,0,0,1,992
2254,FR004857,0,0,0,90
2255,FR004929,0,0,0,11
2256,FR004930,0,0,0,139
2257,FR004935,0,0,0,211
2258,FR004940,0,0,0,109
2259,FR004954,0,0,1,555
2260,FR004964,0,0,0,160
2261,GB000001,0,0,8,0
2262,GB000002,0,0,5,0
2263,GB000004,0,0,2,193
2264,GB000005,0,0,2,16
2265,GB000009,0,0,2,0
2266,GB000010,0,0,5,0
2267,GB000011,0,0,5,0
2268,GB000012,0,0,4,0
2269,GB000013,0,0,1,0
2270,GB000015,0,0,25,0
2271,GB000017,0,0,1,0
2272,GB000019,0,0,6,0
2273,GB000020,0,0,3,0
2274,GB000021,0,0,6,0
2275,GB000022,0,0,3,0
2276,GB000023,0,0,3,0
2277,GB000024,0,0,2,0
2278,GB000025,0,0,3,365
2279,GB000026,0,0,3,0
2280,GB000028,0,0,4,0
2281,GB000029,0,0,3,365
2282,GB000030,0,0,11,0
2283,GB000031,0,0,3,0
2284,GB000032,0,0,4,0
2285,GB000033,0,0,5,0
2286,GB000035,0,0,4,400
2287,GB000036,0,0,3,0
2288,GB000037,0,0,17,0
2289,GB000038,0,0,4,0
2290,GB000039,0,0,4,0
2291,GB000041,0,0,4,0
2292,GB000043,0,0,2,0
2293,GB000044,0,0,3,0
2294,GB000045,0,0,3,2
2295,GB000046,0,0,3,0
2296,GB000047,0,0,3,0
2297,GB000048,0,0,3,0
2298,GB000050,0,0,3,0
2299,GB000051,0,0,3,0
2300,GB000052,0,0,3,0
2301,GB000055,0,0,2,0
2302,GB000056,0,0,5,0
2303,GB000059,0,0,3,0
2304,GB000060,0,0,3,365
2305,GB000062,0,0,3,7
2306,GB000063,0,0,3,0
2307,GB000064,0,0,4,0
2308,GB000065,0,0,4,2
2309,GB000066,0,0,6,639
2310,GB000067,0,0,58,0
2311,GB000069,0,0,2,0
2312,GB000070,0,0,2,0
2313,GB000071,0,0,2,0
2314,GB000074,0,0,3,0
2315,GB000075,0,0,2,0
2316,GB000077,0,0,13,0
2317,GB000079,0,0,2,8
2318,GB000080,0,0,5,0
2319,GB000081,0,0,5,0
2320,GB000082,0,0,8,0
2321,GB000084,0,0,5,0
2322,GB000085,0,0,2,117
2323,GB000086,0,0,2,0
2324,GB000087,0,0,2,0
2325,GB000088,0,0,3,0
2326,GB000090,0,0,3,0
2327,GB000091,0,0,4,59
2328,GB000092,0,0,3,26
2329,GB000093,0,0,2,26
2330,GB000094,0,0,7,17
2331,GB000095,0,0,3,47
2332,GB000096,0,0,1,73
2333,GB000097,0,0,7,86
2334,GB000098,0,0,6,3
2335,GB000099,0,0,3,0
2336,GB000100,0,0,2,5
2337,GB000102,0,0,5,5
2338,GB000103,0,0,20,0
2339,GB000104,0,0,5,0
2340,GB000105,0,0,5,44
2341,GB000107,0,0,2,2
2342,GB000108,0,0,3,138
2343,GB000110,0,0,4,0
2344,GB000111,0,0,2,74
2345,GB000112,0,0,3,1
2346,GB000114,0,0,2,0
2347,GB000115,0,0,10,0
2348,GB000116,0,0,1,0
2349,GB000118,0,0,3,0
2350,GB000119,0,0,14,0
2351,GB000120,0,0,25,0
2352,GB000121,0,0,25,1
2353,GB000122,0,0,11,0
2354,GB000123,0,0,12,6
2355,GB000124,0,0,19,0
2356,GB000125,0,0,1,0
2357,GB000126,0,0,12,0
2358,GB000128,0,0,1,0
2359,GB000129,0,0,5,0
2360,GB000130,0,0,9,73
2361,GB000132,0,0,2,12
2362,GB000133,0,0,10,0
2363,GB000134,0,0,2,657
2364,GB000135,0,0,6,10
2365,GB000136,0,0,12,0
2366,GB000137,0,0,0,0
2367,GB000139,0,0,8,0
2368,GB000140,0,0,4,410
2369,GB000141,0,0,3,0
2370,GB000142,0,0,15,0
2371,GB000143,0,0,2,145
2372,GB000146,0,0,42,0
2373,GB000147,0,0,13,1118
2374,GB000148,0,0,30,0
2375,GB000151,0,0,3,0
2376,GB000152,0,0,17,0
2377,GB000154,0,0,33,1511
2378,GB000155,0,0,9,0
2379,GB000156,0,0,23,0
2380,GB000157,0,0,46,0
2381,GB000158,0,0,46,2479
2382,GB000159,0,0,14,0
2383,GB000160,0,0,20,0
2384,GB000161,0,0,33,0
2385,GB000162,0,0,12,125
2386,GB000163,0,0,41,0
2387,GB000164,0,0,46,0
2388,GB000165,0,0,6,87
2389,GB000166,0,0,10,175
2390,GB000167,0,0,43,90
2391,GB000168,0,0,31,0
2392,GB000169,0,0,47,0
2393,GB000170,0,0,34,0
2394,GB000171,0,0,25,0
2395,GB000172,0,0,14,0
2396,GB000173,0,0,9,415
2397,GB000174,0,0,11,0
2398,GB000176,0,0,19,0
2399,GB000177,0,0,25,0
2400,GB000178,0,0,12,0
2401,GB000179,0,0,9,22
2402,GB000183,0,0,4,54
2403,GB000184,0,0,7,0
2404,GB000185,0,0,8,3
2405,GB000186,0,0,3,380
2406,GB000187,0,0,2,0
2407,GB000188,0,0,3,0
2408,GB000189,0,0,9,0
2409,GB000190,0,0,11,0
2410,GB000191,0,0,5,333
2411,GB000192,0,0,7,0
2412,GB000193,0,0,11,2
2413,GB000194,0,0,63,0
2414,GB000195,0,0,2,451
2415,GB000196,0,0,11,69
2416,GB000197,0,0,16,0
2417,GB000198,0,0,15,40
2418,GB000199,0,0,13,126
2419,GB000200,0,0,16,0
2420,GB000201,0,0,15,147
2421,GB000202,0,0,14,536
2422,GB000203,0,0,11,1
2423,GB000204,0,0,12,2
2424,GB000205,0,0,1,0
2425,GB000206,0,0,1,5
2426,GB000207,0,0,12,0
2427,GB000208,0,0,0,0
2428,GB000209,0,0,0,23
2429,GB000210,0,0,15,0
2430,GB000211,0,0,1,0
2431,GB000213,0,0,9,1
2432,GB000214,0,0,2,0
2433,GB000215,0,0,1,0
2434,GB000216,0,0,0,0
2435,GB000218,0,0,6,0
2436,GB000219,0,0,1,8
2437,GB000220,0,0,9,181
2438,GB000221,0,0,2,45
2439,GB000222,0,0,2,0
2440,GB000223,0,0,0,0
2441,GB000225,0,0,4,50
2442,GB000226,0,0,2,333
2443,GB000227,0,0,2,42
2444,GB000228,0,0,6,0
2445,GB000229,0,0,0,28
2446,GB000230,0,0,2,0
2447,GB000231,0,0,1,217
2448,GB000232,0,0,1,102
2449,GB000233,0,0,0,0
2450,GB000234,0,0,0,72
2451,GB000236,0,0,1,142
2452,GB000237,0,0,2,15
2453,GB000238,0,0,2,6
2454,GB000239,0,0,0,73
2455,GB000240,0,0,0,5
2456,GB000241,0,0,0,8
2457,GB000242,0,0,0,0
2458,GB000243,0,0,0,11
2459,GB000244,0,0,2,25
2460,GB000245,0,0,2,67
2461,GB000246,0,0,1,15
2462,GB000247,0,0,0,0
2463,GB000248,0,0,0,3
2464,GB000249,0,0,0,17
2465,GB000250,0,0,0,0
2466,GB000251,0,0,0,0
2467,GB000252,0,0,0,24
2468,GB000253,0,0,1,3
2469,GB000254,0,0,0,0
2470,GB000255,0,0,1,0
2471,GB000256,0,0,1,9
2472,GB000257,0,0,0,45
2473,GB000258,0,0,0,540
2474,GB000259,0,0,0,0
2475,GB000260,0,0,2,0
2476,GB000261,0,0,1,48
2477,GB000262,0,0,1,0
2478,GB000263,0,0,3,5
2479,GB000264,0,0,3,18
2480,GB000265,0,0,8,0
2481,GB000266,0,0,1,0
2482,GB000267,0,0,3,0
2483,GB000268,0,0,1,0
2484,GB000269,0,0,1,0
2485,GB000270,0,0,3,0
2486,GB000273,0,0,0,481
2487,GB000274,0,0,0,0
2488,GB000275,0,0,1,0
2489,GB000276,0,0,0,0
2490,GB000277,0,0,0,0
2491,GB000278,0,0,0,0
2492,GB000279,0,0,0,0
2493,GB000280,0,0,0,0
2494,GB000281,0,0,3,0
2495,GB000282,0,0,0,0
2496,GB000283,0,0,0,0
2497,GB000284,0,0,14,454
2498,GB000285,0,0,3,0
2499,GB000286,0,0,1,0
2500,GB000287,0,0,4,0
2501,GB000288,0,0,0,0
2502,GB000289,0,0,7,0
2503,GB000290,0,0,3,0
2504,GB000291,0,0,3,0
2505,GB000292,0,0,3,0
2506,GB000293,0,0,0,0
2507,GB000294,0,0,1,0
2508,GB000295,0,0,0,0
2509,GB000296,0,0,0,158
2510,GB000297,0,0,0,0
2511,GB000298,0,0,1,17
2512,GB000299,0,0,3,91
2513,GB000300,0,0,1,0
2514,GB000302,0,0,1,0
2515,GB000304,0,0,12,0
2516,GB000305,0,0,1,0
2517,GB000307,0,0,0,15
2518,GB000308,0,0,3,0
2519,GB000309,0,0,2,94
2520,GB000310,0,0,2,0
2521,GB000311,0,0,1,0
2522,GB000312,0,0,1,0
2523,GB000313,0,0,3,0
2524,GB000314,0,0,4,0
2525,GB000315,0,0,1,489
2526,GB000324,0,0,0,0
2527,GB000325,0,0,0,320
2528,GB000326,0,0,0,185
2529,GB000327,0,0,0,686
2530,GB000328,0,0,0,0
2531,GB000329,0,0,0,425
2532,GB000330,0,0,0,25
2533,GB000331,0,0,0,0
2534,GB000332,0,0,0,0
2535,GB000333,0,0,0,9
2536,GB000334,0,0,1,93
2537,GB000335,0,0,2,38
2538,GB000336,0,0,0,269
2539,GB000337,0,0,9,0
2540,GB000338,0,0,0,83
2541,GB000339,0,0,0,210
2542,GB000341,0,0,2,0
2543,GB000342,0,0,7,0
2544,GB000343,0,0,26,0
2545,GB000344,0,0,33,0
2546,GB000345,0,0,2,0
2547,GB000346,0,0,2,521
2548,GB000348,0,0,0,114
2549,GB000349,0,0,0,67
2550,GB000350,0,0,0,0
2551,GB000351,0,0,0,0
2552,GB000352,0,0,1,159
2553,GB000353,0,0,2,196
2554,GB000354,0,0,0,368
2555,GB000355,0,0,2,0
2556,GB000356,0,0,1,0
2557,GB000357,0,0,2,327
2558,GB000358,0,0,0,0
2559,GB000359,0,0,0,0
2560,GB000360,0,0,0,0
2561,GB000361,0,0,0,15
2562,GB000362,0,0,1,320
2563,GB000363,0,0,4,0
2564,GB000364,0,0,0,137
2565,GB000365,0,0,0,67
2566,GB000366,0,0,0,0
2567,GB000367,0,0,0,0
2568,GB000368,0,0,0,0
2569,GB000369,0,0,0,0
2570,GB000370,0,0,0,0
2571,GB000371,0,0,0,129
2572,GB000372,0,0,0,0
2573,GB000373,0,0,0,105
2574,GB000376,0,0,0,0
2575,GB000377,0,0,0,0
2576,GB000378,0,0,0,0
2577,GB000379,0,0,0,0
2578,GB000380,0,0,0,0
2579,GB000381,0,0,0,6
2580,GB000382,0,0,0,6
2581,GB000383,0,0,0,1
2582,GB000384,0,0,0,34
2583,GB000385,0,0,0,0
2584,GB000386,0,0,1,0
2585,GB000387,0,0,0,0
